tender_id,tender_date,category,region,procurement_method,vendor_id,bidder_ids,num_bidders,tender_value,estimated_market_value,bid_amount,bid_rank,award_value,final_contract_value,contract_duration_months,bids,is_anomaly,anomaly_types,previous_participations,previous_wins,vendor_win_rate,post_award_change_pct,bid_to_tender_ratio,bid_to_market_ratio
T08607,2023-10-08,Consulting,West,open,V0193,V0161|V0193|V0257|V0269,4,124.77,114.96,117.04,1,115.98,121.41,11,V0161:117.40|V0193:117.04|V0257:121.49|V0269:117.68,0,,95,17,0.17894736842105263,4.681841696844277,0.9380460046485534,1.0180932498260264
T08878,2023-10-08,Consulting,West,open,V0363,V0128|V0247|V0363,3,246.57,227.64,228.85,1,230.86,249.03,35,V0128:234.82|V0247:231.18|V0363:228.85,0,,109,15,0.13761467889908258,7.870570908775876,0.9281339984588555,1.0053154102969601
T09530,2023-10-08,Transport,South,open,V0363,V0131|V0180|V0292|V0306|V0314|V0349|V0363|V0380,8,1135.66,1180.67,1006.98,1,1024.4,1089.71,34,V0131:1030.66|V0180:1191.85|V0292:1024.99|V0306:1136.93|V0314:1185.39|V0349:1118.84|V0363:1006.98|V0380:1178.73,0,,109,15,0.13761467889908258,6.375439281530647,0.8866914393392388,0.8528886140919986
T09770,2023-10-08,Medical Supplies,Central,open,V0124,V0048|V0124|V0250|V0388,4,113.16,109.22,108.61,1,107.87,157.02,21,V0048:115.19|V0124:108.61|V0250:110.70|V0388:115.52,1,post_award_change,105,31,0.29523809523809524,45.56410494113285,0.9597914457405444,0.9944149423182568
T02274,2023-10-09,Consulting,South,restricted,V0342,V0301|V0342,2,195.67,188.89,176.24,1,177.65,178.24,31,V0301:177.90|V0342:176.24,0,,106,22,0.20754716981132076,0.3321137067267117,0.9007001584300098,0.9330298057070253
T02812,2023-10-09,Transport,East,open,V0221,V0221|V0270|V0298,3,1637.93,1639.76,1513.89,1,1524.07,1587.77,33,V0221:1513.89|V0270:1543.47|V0298:1671.20,0,,108,21,0.19444444444444445,4.179598049958338,0.9242702679601693,0.9232387666487779
T04493,2023-10-09,IT Services,East,restricted,V0034,V0034|V0150|V0159|V0366,4,208.53,210.11,188.3,1,186.5,193.24,6,V0034:188.30|V0150:210.58|V0159:212.30|V0366:200.76,0,,83,20,0.24096385542168675,3.6139410187667607,0.9029875797247399,0.8961972300223693
T05886,2023-10-09,Transport,West,open,V0374,V0105|V0168|V0204|V0234|V0331|V0370|V0374,7,236.94,222.56,210.18,1,211.71,227.56,16,V0105:230.81|V0168:215.30|V0204:238.82|V0234:220.67|V0331:214.24|V0370:211.13|V0374:210.18,0,,98,10,0.10204081632653061,7.486656275093286,0.88706001519372,0.9443745506829619
T06054,2023-10-09,Consulting,South,restricted,V0077,V0077|V0127|V0199,3,192.72,190.61,178.58,1,179.7,187.77,8,V0077:178.58|V0127:198.15|V0199:202.31,0,,110,20,0.18181818181818182,4.490818030050096,0.9266293067662932,0.9368868369970096
T08473,2023-10-09,Construction,Central,open,V0081,V0050|V0067|V0077|V0081|V0302,5,586.42,544.12,524.97,1,528.84,542.57,26,V0050:550.04|V0067:547.98|V0077:583.57|V0081:524.97|V0302:543.41,0,,91,18,0.1978021978021978,2.596248392708573,0.8952116230687904,0.9648055575975888
T08524,2023-10-09,IT Services,Central,restricted,V0035,V0035|V0046|V0084|V0264,4,50.28,49.47,45.0,1,44.77,44.51,11,V0035:45.00|V0046:50.40|V0084:47.30|V0264:47.86,0,,112,21,0.1875,-0.5807460352915012,0.8949880668257756,0.9096422073984233
T09328,2023-10-09,Consulting,North,negotiated,V0036,V0036|V0230,2,40.94,40.73,36.61,1,36.64,36.25,31,V0036:36.61|V0230:36.82,0,,106,31,0.29245283018867924,-1.0644104803493466,0.8942354665363947,0.8988460594156642
T09785,2023-10-09,Consulting,South,open,V0299,V0039|V0041|V0139|V0202|V0209|V0299|V0342|V0371,8,70.74,66.63,62.37,1,62.39,83.14,19,V0039:63.37|V0041:72.01|V0139:72.20|V0202:69.08|V0209:69.45|V0299:62.37|V0342:72.98|V0371:67.96,1,post_award_change,111,21,0.1891891891891892,33.25853502163808,0.8816793893129772,0.9360648356596128
T00124,2023-10-10,Consulting,North,open,V0142,V0036|V0069|V0142|V0177|V0263|V0313,6,271.25,292.33,252.25,1,255.22,271.67,28,V0036:269.50|V0069:257.29|V0142:252.25|V0177:270.28|V0263:257.85|V0313:276.00,0,,108,25,0.23148148148148148,6.4454196379594135,0.9299539170506912,0.8628946738275237
T00175,2023-10-10,IT Services,Central,open,V0316,V0213|V0217|V0222|V0316,4,485.01,472.8,427.46,1,431.46,455.75,25,V0213:428.88|V0217:499.55|V0222:475.66|V0316:427.46,0,,78,20,0.2564102564102564,5.629722338107825,0.8813426527288097,0.9041032148900169
T00552,2023-10-10,IT Services,Central,open,V0340,V0135|V0340|V0387,3,290.7,286.39,276.64,1,279.99,280.53,26,V0135:277.82|V0340:276.64|V0387:299.96,0,,116,23,0.19827586206896552,0.19286403085823192,0.9516339869281045,0.9659555152065366
T00891,2023-10-10,IT Services,West,open,V0285,V0209|V0210|V0216|V0283|V0285,5,164.25,169.52,153.71,1,152.23,151.81,16,V0209:154.93|V0210:169.53|V0216:166.30|V0283:156.40|V0285:153.71,0,,96,16,0.16666666666666666,-0.2758983117650841,0.9358295281582953,0.9067366682397358
T03513,2023-10-10,Transport,East,open,V0133,V0133|V0185|V0289|V0366,4,1478.53,1489.64,1358.92,1,1373.51,1442.7,17,V0133:1358.92|V0185:1440.57|V0289:1407.75|V0366:1394.85,0,,93,17,0.1827956989247312,5.0374587735072955,0.9191020811211136,0.9122472543701834
T03528,2023-10-10,Consulting,South,restricted,V0353,V0026|V0353,2,27.48,28.41,27.55,1,28.09,28.09,13,V0026:28.59|V0353:27.55,0,,83,13,0.1566265060240964,0.0,1.00254730713246,0.9697289686730025
T03891,2023-10-10,Consulting,West,open,V0051,V0046|V0051|V0170|V0226|V0236,5,113.45,112.08,100.33,1,99.7,98.6,11,V0046:110.79|V0051:100.33|V0170:117.53|V0226:113.28|V0236:106.36,0,,120,22,0.18333333333333332,-1.1033099297893767,0.8843543411194358,0.8951641684511064
T04022,2023-10-10,Medical Supplies,West,open,V0174,V0034|V0062|V0174|V0177|V0215|V0298|V0300|V0378,8,256.85,271.94,227.29,1,230.82,227.55,22,V0034:229.50|V0062:261.90|V0174:227.29|V0177:246.42|V0215:243.63|V0298:246.72|V0300:239.54|V0378:252.49,0,,112,32,0.2857142857142857,-1.4166883285677072,0.8849133735643371,0.8358093697139074
T04346,2023-10-10,Medical Supplies,West,negotiated,V0376,V0207|V0213|V0376,3,796.79,785.26,768.96,1,763.81,785.38,11,V0207:790.13|V0213:802.19|V0376:768.96,0,,88,17,0.19318181818181818,2.824000733166632,0.9650723528156729,0.9792425438708199
T04902,2023-10-10,Transport,East,restricted,V0133,V0070|V0133|V0295|V0354,4,1440.04,1541.69,1380.51,1,1407.84,1408.64,16,V0070:1384.52|V0133:1380.51|V0295:1464.80|V0354:1396.97,0,,93,17,0.1827956989247312,0.056824639163554236,0.9586608705313742,0.8954523931529684
T05457,2023-10-10,Transport,East,restricted,V0001,V0001|V0349,2,844.62,783.06,756.85,1,756.85,753.37,23,V0001:756.85|V0349:762.53,1,high_win_rate,195,157,0.8051282051282052,-0.45980048886833824,0.89608344580995,0.9665287462008021
T06525,2023-10-10,Construction,North,open,V0086,V0086|V0299|V0369,3,229.89,241.65,217.41,1,217.35,233.56,11,V0086:217.41|V0299:223.99|V0369:231.77,0,,108,25,0.23148148148148148,7.458017023234419,0.9457131671669059,0.899689633767846
T07046,2023-10-10,Medical Supplies,North,open,V0387,V0118|V0133|V0149|V0160|V0358|V0387|V0398,7,261.35,242.07,234.46,1,238.29,253.59,24,V0118:273.95|V0133:261.42|V0149:241.96|V0160:254.37|V0358:238.78|V0387:234.46|V0398:245.13,0,,101,24,0.2376237623762376,6.420747828276475,0.8971111536254065,0.9685628124096336
T00712,2023-10-11,Consulting,Central,open,V0362,V0188|V0274|V0319|V0362,4,142.91,151.91,136.25,1,135.98,135.15,17,V0188:144.09|V0274:144.43|V0319:136.47|V0362:136.25,0,,104,23,0.22115384615384615,-0.6103838799823387,0.9533972430200826,0.896912645645448
T01298,2023-10-11,Consulting,East,restricted,V0176,V0055|V0176,2,217.1,202.81,202.12,1,201.27,205.64,19,V0055:223.06|V0176:202.12,0,,82,15,0.18292682926829268,2.1712127987280647,0.9309995393827729,0.9965978008973917
T02306,2023-10-11,IT Services,North,open,V0059,V0059|V0213|V0221|V0258|V0288|V0353,6,359.69,382.82,319.41,1,325.67,329.15,21,V0059:319.41|V0213:340.53|V0221:329.01|V0258:359.44|V0288:322.21|V0353:344.28,0,,87,16,0.1839080459770115,1.068566340160273,0.8880146793071813,0.834360796196646
T03269,2023-10-11,Construction,West,open,V0213,V0109|V0213|V0330|V0347|V0380,5,3003.62,3095.49,2682.76,1,2701.29,2861.42,13,V0109:2986.47|V0213:2682.76|V0330:2954.47|V0347:2899.56|V0380:3033.13,0,,92,20,0.21739130434782608,5.927908517782249,0.8931755681477684,0.8666673127679303
T03374,2023-10-11,Consulting,Central,open,V0354,V0014|V0147|V0149|V0265|V0354,5,155.34,161.63,137.44,1,137.7,136.02,18,V0014:143.91|V0147:138.44|V0149:139.25|V0265:160.76|V0354:137.44,0,,105,20,0.19047619047619047,-1.2200435729847339,0.8847688940388824,0.8503371898781167
T03501,2023-10-11,IT Services,North,open,V0094,V0072|V0094|V0135|V0235|V0251|V0387,6,374.55,397.56,332.45,1,333.14,331.47,28,V0072:371.04|V0094:332.45|V0135:388.89|V0235:373.77|V0251:377.20|V0387:359.96,0,,83,17,0.20481927710843373,-0.5012907486341955,0.8875984514751034,0.8362259784686588
T04066,2023-10-11,Medical Supplies,East,restricted,V0248,V0113|V0248|V0373,3,65.71,62.14,58.91,1,59.51,60.83,13,V0113:67.83|V0248:58.91|V0373:59.39,0,,105,15,0.14285714285714285,2.218114602587801,0.8965149901080506,0.9480205986482136
T05882,2023-10-11,Construction,South,open,V0006,V0006|V0007|V0008,3,4677.66,4924.88,4345.18,1,4345.18,4326.08,33,V0006:4345.18|V0007:4429.38|V0008:4513.57,1,similar_bidding,186,62,0.3333333333333333,-0.439567520793163,0.9289217258201752,0.8822915482204643
T05927,2023-10-11,IT Services,East,open,V0004,V0002|V0003|V0004|V0005,4,463.36,444.0,428.79,1,428.79,435.32,13,V0002:440.78|V0003:432.97|V0004:428.79|V0005:442.12,1,repeated_co_bidders,199,53,0.2663316582914573,1.5228899927703474,0.9253927831491713,0.9657432432432433
T05947,2023-10-11,Medical Supplies,East,restricted,V0337,V0029|V0219|V0337,3,502.31,522.25,455.54,1,456.97,486.02,27,V0029:476.45|V0219:520.88|V0337:455.54,0,,109,14,0.12844036697247707,6.357091275138401,0.9068901674264896,0.8722642412637626
T06115,2023-10-11,Medical Supplies,West,open,V0292,V0173|V0278|V0287|V0292|V0341|V0394,6,113.94,122.08,100.81,1,100.3,102.24,16,V0173:103.18|V0278:109.83|V0287:102.53|V0292:100.81|V0341:107.80|V0394:114.16,0,,122,24,0.19672131147540983,1.9341974077766677,0.8847639108302616,0.8257699868938402
T06229,2023-10-11,Medical Supplies,East,open,V0078,V0031|V0070|V0073|V0078|V0124|V0129|V0156,7,106.07,111.97,100.14,1,99.27,105.36,19,V0031:107.99|V0070:101.50|V0073:109.52|V0078:100.14|V0124:110.88|V0129:107.90|V0156:103.11,0,,89,13,0.14606741573033707,6.134783922635241,0.944093523145093,0.894346700008931
T07255,2023-10-11,Construction,North,open,V0287,V0119|V0168|V0287,3,2246.29,2242.65,2002.42,1,2036.36,2048.2,25,V0119:2256.93|V0168:2125.37|V0287:2002.42,0,,107,23,0.21495327102803738,0.5814296096957277,0.8914343205908409,0.8928811896640135
T07324,2023-10-11,Construction,East,negotiated,V0333,V0270|V0333,2,2344.7,2451.63,2123.22,1,2136.51,2160.97,9,V0270:2358.85|V0333:2123.22,0,,100,19,0.19,1.144857735278542,0.9055401543907536,0.8660442236389666
T08199,2023-10-11,Construction,South,open,V0317,V0277|V0307|V0317,3,4615.64,4587.59,4485.08,1,4464.36,4470.87,21,V0277:4779.06|V0307:4579.83|V0317:4485.08,0,,113,22,0.19469026548672566,0.1458215735290214,0.9717135651827264,0.9776549342901174
T08559,2023-10-11,Transport,South,restricted,V0246,V0188|V0209|V0246,3,1198.56,1174.23,1179.32,1,1195.04,1262.02,6,V0188:1188.44|V0209:1248.41|V0246:1179.32,0,,122,19,0.1557377049180328,5.604833311018879,0.9839474035509278,1.0043347555419295
T08598,2023-10-11,Medical Supplies,Central,open,V0053,V0053|V0270|V0279,3,39.64,39.21,36.64,1,36.72,38.48,6,V0053:36.64|V0270:38.36|V0279:37.41,0,,92,23,0.25,4.793028322440082,0.9243188698284561,0.9344554960469268
T09901,2023-10-11,IT Services,West,open,V0318,V0014|V0150|V0247|V0318|V0323|V0370,6,484.01,459.98,429.04,1,432.13,444.66,20,V0014:429.21|V0150:453.50|V0247:498.93|V0318:429.04|V0323:457.07|V0370:433.38,0,,112,26,0.23214285714285715,2.899590401036732,0.8864279663643314,0.9327362059219966
T00406,2023-10-12,Construction,Central,open,V0357,V0063|V0067|V0123|V0141|V0340|V0357,6,3202.59,3340.96,2847.29,1,2878.78,2995.22,27,V0063:3132.91|V0067:3320.71|V0123:3255.99|V0141:2884.30|V0340:2856.16|V0357:2847.29,0,,95,15,0.15789473684210525,4.044768964630836,0.8890585432415639,0.8522370815573966
T00492,2023-10-12,IT Services,North,open,V0102,V0066|V0082|V0102|V0137|V0152|V0222|V0235|V0329,8,236.09,241.06,209.95,1,208.78,209.73,20,V0066:216.13|V0082:227.82|V0102:209.95|V0137:218.42|V0152:230.38|V0222:237.36|V0235:234.95|V0329:210.84,0,,91,22,0.24175824175824176,0.45502442762716194,0.8892795120504892,0.8709449929478138
T01252,2023-10-12,IT Services,West,open,V0137,V0026|V0042|V0054|V0137|V0195,5,187.56,182.83,169.87,1,170.12,169.85,13,V0026:192.21|V0042:173.07|V0054:172.59|V0137:169.87|V0195:190.20,0,,100,19,0.19,-0.15871149776628862,0.9056835146086586,0.9291144779303178
T01926,2023-10-12,Consulting,North,open,V0177,V0177|V0178|V0218,3,195.08,201.37,173.53,1,172.5,176.62,21,V0177:173.53|V0178:183.10|V0218:176.46,0,,104,17,0.16346153846153846,2.388405797101452,0.8895324994873898,0.8617470328251478
T01962,2023-10-12,IT Services,South,open,V0039,V0039|V0059|V0141|V0235,4,430.65,457.93,647.46,1,647.46,664.64,26,V0039:647.46|V0059:666.88|V0141:686.31|V0235:705.73,1,price_deviation,87,19,0.21839080459770116,2.65344577271182,1.503448275862069,1.4138842181119387
T03517,2023-10-12,Consulting,West,negotiated,V0247,V0140|V0173|V0247|V0308,4,235.18,245.53,215.26,1,214.78,231.12,35,V0140:218.68|V0173:226.32|V0247:215.26|V0308:236.85,0,,99,19,0.1919191919191919,7.60778470993575,0.9152989199761884,0.8767156762921028
T04824,2023-10-12,Consulting,North,open,V0045,V0045|V0096|V0243,3,226.22,209.21,204.56,1,204.82,201.92,35,V0045:204.56|V0096:221.52|V0243:219.23,0,,95,20,0.21052631578947367,-1.4158773557269826,0.9042524975687384,0.97777352899001
T05501,2023-10-12,IT Services,South,open,V0363,V0197|V0363|V0384,3,373.63,376.31,340.21,1,342.07,367.5,33,V0197:372.40|V0363:340.21|V0384:367.09,0,,111,17,0.15315315315315314,7.434150904785572,0.9105532211010893,0.9040684541999946
T06028,2023-10-12,Construction,North,open,V0398,V0116|V0173|V0241|V0398,4,2849.37,2836.9,2651.75,1,2692.68,2715.42,17,V0116:2886.58|V0173:2932.66|V0241:2933.22|V0398:2651.75,0,,109,29,0.26605504587155965,0.8445117875128213,0.9306443178667565,0.9347350981705382
T06126,2023-10-12,Construction,North,open,V0048,V0048|V0058|V0100|V0118|V0187|V0306|V0390,7,4527.23,4658.48,1842.98,1,1842.98,1845.24,32,V0048:1842.98|V0058:1898.27|V0100:1953.56|V0118:2008.85|V0187:2064.14|V0306:2119.43|V0390:2174.72,1,price_deviation,105,17,0.1619047619047619,0.12262748374914491,0.407087777736055,0.39561831326956437
T06491,2023-10-12,Transport,West,open,V0370,V0043|V0156|V0180|V0318|V0370,5,1091.97,1178.46,1042.05,1,1059.95,1097.84,11,V0043:1143.05|V0156:1110.66|V0180:1048.52|V0318:1061.75|V0370:1042.05,0,,94,17,0.18085106382978725,3.5746969196660103,0.9542844583642407,0.884247237920676
T00189,2023-10-13,Transport,West,open,V0085,V0085|V0157|V0210|V0243|V0257|V0306|V0323,7,318.58,325.4,283.02,1,284.51,293.53,17,V0085:283.02|V0157:317.15|V0210:327.18|V0243:296.73|V0257:329.40|V0306:298.93|V0323:302.62,0,,91,21,0.23076923076923078,3.1703630803838116,0.8883796848515286,0.869760295021512
T04543,2023-10-13,Transport,Central,open,V0324,V0012|V0149|V0166|V0295|V0306|V0319|V0324|V0383,8,1634.56,1677.34,1454.88,1,1477.92,1590.68,18,V0012:1496.69|V0149:1629.60|V0166:1628.79|V0295:1506.57|V0306:1614.36|V0319:1655.08|V0324:1454.88|V0383:1525.43,0,,117,24,0.20512820512820512,7.629641658547147,0.890074393108849,0.8673733411234456
T07025,2023-10-13,Medical Supplies,West,open,V0364,V0029|V0278|V0343|V0364,4,522.32,551.11,484.33,1,481.6,508.44,14,V0029:491.40|V0278:542.89|V0343:515.38|V0364:484.33,0,,112,23,0.20535714285714285,5.573089700996673,0.9272668096186245,0.8788263686015495
T07451,2023-10-13,Medical Supplies,South,restricted,V0142,V0111|V0142|V0169|V0360,4,479.79,504.66,428.01,1,434.71,436.41,24,V0111:475.18|V0142:428.01|V0169:481.83|V0360:439.93,0,,109,26,0.23853211009174313,0.3910653079064308,0.8920777840305133,0.8481155629532754
T08605,2023-10-13,Construction,East,open,V0351,V0248|V0351|V0384,3,3395.1,3283.41,2987.73,1,3044.57,3182.01,7,V0248:3010.48|V0351:2987.73|V0384:3076.22,0,,91,22,0.24175824175824176,4.514266382444814,0.8800123707696387,0.9099472804188329
T09151,2023-10-13,IT Services,East,open,V0018,V0018|V0039|V0054|V0072|V0134|V0144|V0152|V0373,8,486.91,456.27,431.2,1,435.49,445.14,35,V0018:431.20|V0039:463.59|V0054:456.23|V0072:449.82|V0134:467.82|V0144:437.47|V0152:469.31|V0373:503.88,0,,82,20,0.24390243902439024,2.21589473925922,0.885584604957795,0.9450544633659894
T00842,2023-10-14,Transport,Central,open,V0061,V0037|V0046|V0061|V0095|V0181|V0297,6,417.92,414.34,369.43,1,365.74,388.32,10,V0037:408.91|V0046:376.44|V0061:369.43|V0095:417.90|V0181:429.38|V0297:397.40,0,,94,18,0.19148936170212766,6.173784655766387,0.8839730091883614,0.8916107544528649
T01100,2023-10-14,Construction,North,open,V0386,V0033|V0058|V0166|V0230|V0313|V0349|V0386,7,873.9,936.38,804.84,1,816.15,861.19,8,V0033:830.69|V0058:877.01|V0166:816.79|V0230:808.80|V0313:874.77|V0349:811.95|V0386:804.84,0,,109,22,0.2018348623853211,5.518593395821856,0.9209749399244765,0.8595228432901173
T01271,2023-10-14,IT Services,North,open,V0092,V0092|V0178,2,64.02,61.78,66.51,1,66.51,68.65,13,V0092:66.51|V0178:66.86,1,low_bid_count,91,18,0.1978021978021978,3.217561268982109,1.0388940955951267,1.0765619941728715
T02595,2023-10-14,IT Services,Central,open,V0110,V0070|V0110|V0339|V0390,4,392.52,415.22,346.11,1,351.26,361.88,8,V0070:366.20|V0110:346.11|V0339:379.63|V0390:358.37,0,,82,18,0.21951219512195122,3.023401468997325,0.8817639865484562,0.833558113771013
T02620,2023-10-14,IT Services,West,open,V0002,V0002|V0003|V0004|V0005,4,284.99,291.43,257.93,1,257.93,264.99,18,V0002:257.93|V0003:280.33|V0004:277.49|V0005:272.56,1,repeated_co_bidders,200,53,0.265,2.7371767533827014,0.9050492999754377,0.8850495830902789
T03608,2023-10-14,Consulting,North,open,V0220,V0046|V0170|V0206|V0220|V0262|V0390,6,268.0,250.72,251.71,1,255.3,260.83,15,V0046:254.81|V0170:268.70|V0206:275.93|V0220:251.71|V0262:276.79|V0390:255.61,0,,110,32,0.2909090909090909,2.166079122600851,0.9392164179104477,1.0039486279514998
T03663,2023-10-14,Construction,North,restricted,V0049,V0045|V0049,2,466.02,450.17,435.03,1,432.54,450.42,22,V0045:438.96|V0049:435.03,0,,99,18,0.18181818181818182,4.13372173671799,0.9335007081241148,0.9663682608792233
T03984,2023-10-14,IT Services,South,open,V0001,V0001|V0097|V0135|V0141|V0213|V0239|V0319|V0335,8,499.62,524.81,439.83,1,439.83,441.63,23,V0001:439.83|V0097:444.67|V0135:445.40|V0141:445.65|V0213:446.48|V0239:446.13|V0319:445.78|V0335:446.35,1,high_win_rate,196,158,0.8061224489795918,0.40924902803356106,0.8803290500780593,0.8380747318077019
T04214,2023-10-14,Consulting,North,open,V0087,V0087|V0178|V0234|V0308|V0312|V0344,6,288.01,309.25,265.37,1,266.06,276.08,23,V0087:265.37|V0178:281.01|V0234:288.61|V0308:282.96|V0312:295.79|V0344:284.34,0,,94,21,0.22340425531914893,3.7660678042546727,0.9213916183465852,0.8581083265966047
T04260,2023-10-14,IT Services,South,open,V0090,V0070|V0090|V0242|V0249|V0263,5,461.04,481.14,423.51,1,431.64,423.89,19,V0070:434.77|V0090:423.51|V0242:457.85|V0249:479.08|V0263:423.79,0,,95,18,0.18947368421052632,-1.7954777129089057,0.9185970848516397,0.8802219728145654
T05542,2023-10-14,Consulting,West,open,V0162,V0035|V0057|V0162|V0283,4,265.95,245.45,240.28,1,240.12,249.05,8,V0035:256.02|V0057:256.45|V0162:240.28|V0283:259.18,0,,107,16,0.14953271028037382,3.7189738464101314,0.9034780973867269,0.978936646974944
T05831,2023-10-14,IT Services,North,open,V0102,V0102|V0164|V0215|V0282|V0311,5,233.47,223.14,206.41,1,204.45,214.7,27,V0102:206.41|V0164:213.18|V0215:208.99|V0282:221.43|V0311:225.76,0,,92,23,0.25,5.013450721447787,0.8840964577890092,0.925024648202922
T07510,2023-10-14,IT Services,North,restricted,V0204,V0204|V0345,2,444.85,463.68,420.26,1,419.06,445.44,24,V0204:420.26|V0345:435.17,0,,102,23,0.22549019607843138,6.295041282871187,0.9447229403169607,0.9063578329882678
T07527,2023-10-14,Construction,East,open,V0123,V0050|V0123|V0159|V0164,4,3849.07,3621.96,3554.01,1,3622.64,3869.26,32,V0050:3627.73|V0123:3554.01|V0159:3563.14|V0164:3764.22,0,,98,27,0.2755102040816326,6.807742419892684,0.923342521700047,0.9812394394195408
T08903,2023-10-14,Medical Supplies,Central,open,V0136,V0136|V0145|V0240|V0356,4,394.19,384.93,589.63,1,589.63,600.29,19,V0136:589.63|V0145:607.32|V0240:625.01|V0356:642.70,1,price_deviation,106,20,0.18867924528301888,1.807913437240298,1.4958015170349324,1.5317849998701063
T09335,2023-10-14,Medical Supplies,North,restricted,V0287,V0106|V0287,2,731.77,708.32,713.97,1,716.93,744.18,15,V0106:756.40|V0287:713.97,0,,109,24,0.22018348623853212,3.8009289609864285,0.9756754171392651,1.0079766207363903
T00861,2023-10-15,Transport,East,open,V0284,V0101|V0284|V0305,3,1530.97,1479.42,1382.8,1,1370.52,1459.93,18,V0101:1471.37|V0284:1382.80|V0305:1418.93,0,,116,22,0.1896551724137931,6.5238011849517035,0.9032182211277817,0.9346906220005137
T01246,2023-10-15,Construction,South,open,V0009,V0009|V0109|V0148|V0209|V0292|V0314,6,401.19,398.12,172.74,1,172.74,177.39,22,V0009:172.74|V0109:177.92|V0148:183.10|V0209:188.29|V0292:193.47|V0314:198.65,1,price_deviation,101,29,0.2871287128712871,2.6919069121222514,0.4305690570552606,0.4338892796141867
T03134,2023-10-15,Medical Supplies,Central,open,V0304,V0060|V0264|V0304|V0388|V0394,5,599.71,567.78,541.04,1,540.31,554.83,6,V0060:610.51|V0264:556.10|V0304:541.04|V0388:572.17|V0394:543.42,0,,99,13,0.13131313131313133,2.68734615313433,0.9021693818679027,0.9529042939166579
